position0_particle0,position1_particle0,position2_particle0,position0_particle1,position1_particle1,position2_particle1,position0_particle2,position1_particle2,position2_particle2,position0_particle3,position1_particle3,position2_particle3,momentum0_particle0,momentum1_particle0,momentum2_particle0,momentum0_particle1,momentum1_particle1,momentum2_particle1,momentum0_particle2,momentum1_particle2,momentum2_particle2,momentum0_particle3,momentum1_particle3,momentum2_particle3,lambda0,lambda1,time,hamiltonian,hamiltonian_difference
0.07542393496523324,0.13098212104778062,0.020670703014690345,0.8696861687194575,0.5943924558827615,0.4136062773775635,0.6822282429502992,0.8047460069609315,0.4477704334591597,0.2625837951426171,0.13818650439022206,1.0638848440655624,0.10287851588491992,0.20090431640706075,0.05046691740321947,-0.17481951845553165,0.3503369340757284,0.43555290342750513,0.38074788254957137,-0.26601972583155925,0.399071997823358,-0.26714069389778355,-0.3765156839329592,-0.16176207000859727,-0.09446401954664138,0.8752480018515306,2.05,1.1764705882353115,-2.220446049250313e-16
0.07646274455284403,0.1330042639354459,0.02118325287085058,0.8679436389417491,0.597899888414629,0.4179578137457248,0.686021566925202,0.802066352856066,0.45176861143794433,0.25991564429344366,0.13443279565749833,1.062259541755935,0.10488340163723954,0.20352426112599914,0.052043053828827936,-0.17368643708614112,0.35114957229778143,0.43475437020475655,0.37791691243098735,-0.26991109514154404,0.4005635979335788,-0.2664894759368985,-0.3742260626117867,-0.16329839191684625,-0.09891214813165844,0.880104890721376,2.06,1.1764705882353113,2.220446049250313e-16
0.07752098981093478,0.1350520773176373,0.021711274862407183,0.8662112323609918,0.60141453161671,0.4223030402876061,0.689787187834715,0.7993489914680588,0.45578049793071573,0.257255676456074,0.13070227847366667,1.0606177197237403,0.10676564998092165,0.2060384153122997,0.05356134448250333,-0.17279487906530733,0.3517790681183992,0.43429093817149694,0.3752072694716243,-0.2735611824599038,0.4018137006207049,-0.26550409153703425,-0.3718773741545352,-0.16506601452211236,-0.11606715093381961,0.7993478774662302,2.07,1.1764705882353115,-2.220446049250313e-16
0.07859683009969387,0.1371240519617773,0.022253834644291853,0.8644852529484678,0.6049335007982947,0.4266468444893444,0.6935271486358427,0.7965975446969676,0.4598027366100863,0.25460873236359327,0.12699603179975333,1.0589558370634036,0.10840240777089762,0.20835651351570048,0.05495061189442975,-0.1724010034395149,0.35201476819853617,0.4344699021761642,0.37278489075392074,-0.27672817175832987,0.4026340352534045,-0.26388472695911186,-0.36937196062813044,-0.1673105175452253,-0.14467256723231384,0.6412095252977654,2.08,1.1764705882353113,-1.7763568394002505e-15
0.07968734148881036,0.13921788231284254,0.022809358495797415,0.8627597319141402,0.6084519958355832,0.4309967885571452,0.6972450012324223,0.7938177851570364,0.4638303289846623,0.2519822592875034,0.1233160731964114,1.0572682321333948,0.10969987005231435,0.21040955669721495,0.05615415840660486,-0.1727032034259899,0.3516842392591793,0.4355189113839629,0.37078562856203195,-0.27922373622784497,0.4028844396617891,-0.2614098882589577,-0.3666197600403595,-0.17021046845640123,-0.18215686069202652,0.4228978064462759,2.09,1.1764705882353095,0.0
0.0807888628202914,0.14133071965651034,0.023375813426885623,0.8610271197136402,0.6119637909051153,0.43536219029769224,0.7009454205720229,0.7910169912080597,0.46785719127697317,0.24938540842414694,0.11966521822038854,1.0555478857203353,0.1106043962438963,0.21215791203635367,0.05713682781104166,-0.17381923667402058,0.35067477464725244,0.4375614367254541,0.3692982393580896,-0.2809350535674911,0.40248801880038626,-0.2579602844123216,-0.36355123516420135,-0.17385881415549545,-0.22491437890083585,0.16858456851949186,2.1,1.1764705882353095,0.0
0.08189743027282423,0.14345948961335975,0.023950946259971375,0.859279159617943,0.6154619061816434,0.4397530213318656,0.7046336744819436,0.7882031257881547,0.4718768245626076,0.24682795498514795,0.11604681928483823,1.0537873183877677,0.11110909426267163,0.21359607933352853,0.05788973880610983,-0.17577278246542782,0.3489482806583588,0.44060477010922106,0.3683525426260341,-0.28183803041350836,0.40143863832650123,-0.2535304033874717,-0.36012855194585786,-0.1782546523580265,-0.2687061283394029,-0.09340322032893572,2.11,1.1764705882353095,6.661338147750939e-16
0.08300925095101513,0.14560123764004576,0.024532555238828604,0.8575078409120107,0.6189393856209413,0.4441787536184228,0.7083150088155448,0.7853839347561391,0.47588301793434534,0.24431916938078307,0.1124644097693082,1.051979514954358,0.11125504137551037,0.21475352600366981,0.05843205696533404,-0.1784909587210202,0.34654760720121064,0.4445416872022132,0.3679143240942064,-0.2820001759896011,0.39980003602105324,-0.2482267174855146,-0.3563533511601542,-0.18330603432391854,-0.309141784564061,-0.3338763457842497,2.12,1.1764705882353101,4.440892098500626e-16
0.08412116068198737,0.14775346242944148,0.025118762988454637,0.8557063207513954,0.6223900904487754,0.44864728871382137,0.7119940194316677,0.7825660700873367,0.4798705021705702,0.2418667708040691,0.10892129393757588,1.050118768861477,0.11112690481893413,0.21569143187548206,0.05880949295987613,-0.18181307340204048,0.3435933583655895,0.44916533187751223,0.3678877991303847,-0.28157275777087387,0.39769681122391193,-0.24225299785724827,-0.3522698151862864,-0.1888431842523334,-0.34219110357494514,-0.5261845061462378,2.13,1.1764705882353106,0.0
0.08523101216206548,0.14991439793408493,0.02570825844397573,0.853869707517248,0.6258094139504552,0.45316409210806535,0.715674086181792,0.7797543406281449,0.48383547876479444,0.2394760822906135,0.1054201334037453,1.0482013512775632,0.11084339119668797,0.2164956690532098,0.0590895981443432,-0.18550957342745109,0.34027134197036785,0.4541953469712927,0.36812555089445503,-0.28077313406750276,0.39529850762093544,-0.23588470483385884,-0.3479622915798236,-0.19464033253044086,-0.3646638443695253,-0.6493267786084661,2.14,1.1764705882353106,-4.440892098500626e-16
0.08633794714468487,0.15208321033394992,0.026300478076393317,0.8519956149193317,0.6291948304637004,0.45773162868452144,0.7193569385585801,0.7769511782709189,0.48777596539439727,0.23714948040171416,0.10196258477733929,1.0462259326711933,0.11054360532719096,0.2172668109197898,0.05935432833917466,-0.1893089461557972,0.3368119606786797,0.45931196831993043,0.3684449244631632,-0.2798593373776989,0.3927988182996268,-0.22943567294600928,-0.3435474337013796,-0.20044338874353015,-0.37459622359741457,-0.690397845142236,2.15,1.1764705882353101,-8.881784197001252e-16
0.08744251985139577,0.15426008613468542,0.02689570324804066,0.8500844232844419,0.6325462095819133,0.46234915798900794,0.7230424082869598,0.7741563819690707,0.49169192199500056,0.23488619621158766,0.0985490397855106,1.0441937154761542,0.1103709360149922,0.21810834922729616,0.05969070599028784,-0.19292938082214925,0.3334638629639181,0.464193892577341,0.36864902121277165,-0.2790999229919577,0.3903925018210498,-0.22322116507935758,-0.3391615646644038,-0.20600005026422732,-0.37149108636775047,-0.6460723040118855,2.16,1.1764705882353093,-6.661338147750939e-16
0.08854665660988512,0.15644620055945319,0.02749506014276404,0.8481392191796142,0.63586585349616,0.46701290422511754,0.7267284025007607,0.7713671690145574,0.4955851486132107,0.23268248181896264,0.09517850867301446,1.0421082715304255,0.11045641568287669,0.21911453572624265,0.060180672954381606,-0.19611144014337356,0.3304649198854203,0.46855535464456705,0.36854982154740307,-0.2787426679106912,0.38825282182098303,-0.21752171344568624,-0.33494465783485755,-0.21108873888149382,-0.35637816038083364,-0.5229484399738832,2.17,1.1764705882353086,2.220446049250313e-16
0.08965345651023295,0.15864356980575353,0.028100420245083226,0.8461654224627566,0.6391582479236164,0.47171657130806516,0.7304111049210088,0.7685785265526212,0.49945897361601116,0.23053211349341324,0.09184867113098164,1.0399751127925745,0.11090356438669141,0.2203593135338314,0.06089134750945941,-0.1986479032281462,0.32801396560587276,0.47217806194496387,0.36799066250222207,-0.2789858244765623,0.38651217873911137,-0.21255195166417765,-0.3310228505716943,-0.21554300868874482,-0.3316866245640864,-0.3367181555128276,2.18,1.1764705882353088,-3.1086244689504383e-15
0.09076685691851528,0.1608548046478772,0.028714211281845807,0.8441701463053061,0.6424295511600082,0.47645213357896415,0.734085385004768,0.7657838209946759,0.5033177751015613,0.22842716417353787,0.08855609844643098,1.037801054089701,0.11177651726969924,0.22188765489076406,0.06186685984297213,-0.20040732826190144,0.32624668167252857,0.47493439223475586,0.36686535424967687,-0.27995528711245365,0.3852481183709707,-0.20843791231111053,-0.3274916863386166,-0.2192687318857754,-0.30094946547777157,-0.11027874432340654,2.19,1.1764705882353057,6.661338147750939e-16
0.09189120345960232,0.16308279443972434,0.029339159324253277,0.8421613662395575,0.6456868772012431,0.481210802763021,0.7377453698888579,0.7629755931799319,0.5071663964957518,0.2263589489387026,0.08529662866659649,1.0355934487214353,0.11309279094774569,0.22371030347872004,0.06312274863855837,-0.20134868488781715,0.3252185265744301,0.4767994445766209,0.3651316225682539,-0.281690275836361,0.38447616046712424,-0.20520513465588938,-0.32440226962822866,-0.2222523417673789,-0.2683819082853297,0.12896879031448918,2.2,1.1764705882353064,2.220446049250313e-16
0.09303077466074543,0.1653303583875066,0.029977991019689915,0.8401469953033432,0.6489374537468472,0.48598405476316997,0.7413851142419728,0.7601464463484013,0.5110095273451728,0.22431903042401874,0.08206585622021298,1.0333593892735298,0.1148214492808814,0.2258024860777394,0.0646435904487743,-0.20152550235502806,0.3248967825463927,0.47785095545317735,0.36281724805474513,-0.28413909046975216,0.3841500094170858,-0.20277856828087515,-0.3217522196484669,-0.2245595478137557,-0.23839041558818364,0.35229949964342416,2.21,1.1764705882353066,1.1102230246251565e-15
0.09418931580210854,0.16759990421136622,0.03063312973225014,0.8381339716970478,0.6521877512852873,0.4907645972864943,0.7449992911688293,0.757289924435623,0.5148511214746043,0.2223001682898639,0.07885968129837934,1.0311049661462945,0.11688677899184488,0.2281066786943022,0.06638415206335788,-0.2010792189040415,0.3251627251416313,0.4782575492116999,0.36001813731649385,-0.28716529208596225,0.38416881646921186,-0.20099385855003676,-0.31948276471819725,-0.2263250776333201,-0.2150727380573885,0.5329446076332995,2.22,1.1764705882353077,-1.9984014443252818e-15
0.09536963453993776,0.1698931328642439,0.031306420272857995,0.8361274623795738,0.6554426836823909,0.4955471705249226,0.748583824323221,0.7544012805970886,0.5186939174189098,0.2202971073303984,0.07567485445935619,1.0288346657533747,0.1191769685738646,0.2305390518810924,0.06827395605810345,-0.20022264459078634,0.32582375427908583,0.4782570984739537,0.3568884935619281,-0.29056347562084145,0.3843903723918876,-0.19961833334311035,-0.3174826030864975,-0.22773500095062388,-0.20176462790189298,0.6491002331912067,2.23,1.1764705882353057,0.0
0.09657330320652645,0.17221082227303774,0.03199891393792546,0.8341302715204462,0.6587049734265727,0.5003290959516208,0.752136387521501,0.7514780494967042,0.5225391117998209,0.21830712061163504,0.07250944966607967,1.0265509710199365,0.12155676474388694,0.23299882987769183,0.07022477695540084,-0.19921552723472977,0.32663419455729037,0.47812798686568164,0.3536241460940639,-0.29408274445605476,0.3846485037903328,-0.19837901040955744,-0.31559835556880084,-0.2290039457370247,-0.20067814598648162,0.6863400294914914,2.24,1.1764705882353057,7.993605777301127e-15
0.09780050050779611,0.17455271396965533,0.03271073918969687,0.8321425187060454,0.6619747568847066,0.5051105194490021,0.7556567125544746,0.7485203598444595,0.5263862171743926,0.21633025408838863,0.06936320467681452,1.0242542014664355,0.12388269551092881,0.23537950944672972,0.07214027339960753,-0.19833503564530405,0.3273224970695666,0.47815671261058984,0.3504408605001379,-0.2974551859934391,0.38477257112401053,-0.19699429423941556,-0.31365064228378986,-0.2303499649634859,-0.21266361125841465,0.6391836029129373,2.25,1.1764705882353137,-2.220446049250313e-16
0.09905001004899606,0.17691751507273049,0.03344107421965057,0.830161621132275,0.6652494786115241,0.5098943306106195,0.7591466669334138,0.7455309531988958,0.5302331142071335,0.214369253795782,0.06623768089729568,1.0219426019545792,0.12601921272905683,0.2375807111682954,0.07392673259112713,-0.197844479108766,0.3276218482939278,0.4786055197129023,0.3475500152877008,-0.3004261431193015,0.38460683542415547,-0.19520576428191366,-0.3114541136199815,-0.23196993740777855,-0.23711455142435023,0.5116672491285145,2.2600000000000002,1.1764705882353135,2.220446049250313e-16
0.10031937622611646,0.1793030155357652,0.03418822673517648,0.8281825800666389,0.6685240917528867,0.5146857762398238,0.7626100887531231,0.7425149079188199,0.5340762862008466,0.2124291921309528,0.06313621418757143,1.0196126612501817,0.1278540226950106,0.23951938143863746,0.07550377051404585,-0.1979637340184383,0.32730077997860807,0.479683606127962,0.3451343486541634,-0.3027829128958879,0.38402756331845933,-0.19280656868393878,-0.308839228324877,-0.23401820347171948,-0.27202345473097184,0.31686661429568286,2.27,1.1764705882353137,-2.220446049250313e-16
0.10160520105321742,0.18170630807641097,0.034949814615988076,0.8261985381826552,0.6717915472373023,0.5194918191359642,0.7660523930976687,0.7394790999169154,0.5379112042761769,0.21051684230101284,0.06006365174734346,1.017259616800509,0.12931094272517663,0.24113912669051207,0.07681380564827,-0.19884464277830177,0.326190316904491,0.48152497310010756,0.3433265202549616,-0.3043786874850152,0.3829560517475996,-0.18966339730405796,-0.30567325972072323,-0.23659068646281342,-0.31418491833843004,0.07542562656328723,2.2800000000000002,1.1764705882353135,-2.220446049250313e-16
0.10290354999966769,0.1841240869086379,0.03572302970853149,0.8242015444350297,0.6750435213757469,0.5243203200059889,0.7694799906210951,0.7364314611508812,0.5417328157352228,0.20863987649989565,0.057025895593884324,1.0148780829446693,0.1303588465648835,0.24241663975488098,0.07782921286041852,-0.20055410674679464,0.3242045107844292,0.4841752009048551,0.3421929844303051,-0.305149065721817,0.38136624006158215,-0.18572976291936374,-0.30187797097109076,-0.2397160847051273,-0.3595308236574367,-0.18675357959438,2.29,1.1764705882353133,-6.661338147750939e-16
0.1042104224330754,0.18655299243815798,0.03650495713258628,0.8221834401025286,0.678271303295597,0.529179138175317,0.7728995812506784,0.7333801194931513,0.5455360779069496,0.20680598118822455,0.05402929745149781,1.0124627279920153,0.13101564011665134,0.243364466149122,0.07855627195053107,-0.20306675975340885,0.3213518731856173,0.4875884329607551,0.3417251414863547,-0.3051192658241559,0.3792861942837911,-0.18104929941489492,-0.2974416575062453,-0.2433549058256229,-0.40356878812537605,-0.4414153266250782,2.3000000000000003,1.1764705882353126,-4.440892098500626e-16
0.10552223426000014,0.1889899634725854,0.03729291522125582,0.8201367660255467,0.6814667436049806,0.5340752538967934,0.7763174017522063,0.7303325172073732,0.5493164760793907,0.20502199019321915,0.05107997013120435,1.0100089223189461,0.13134672526829316,0.24402974073635347,0.07903534578337343,-0.20626805564295364,0.31773618869109593,0.49163471133451137,0.3418389588192298,-0.30440119133146176,0.3767934402044518,-0.17574889958620823,-0.29242380655246825,-0.247406228788186,-0.44188126124024263,-0.6611347971536821,2.31,1.1764705882353121,-2.220446049250313e-16
0.10683625800492752,0.19143255704090936,0.038084777618961875,0.8180555885681002,0.6846231564137094,0.5390140106684719,0.7797385130652225,0.7272946080270511,0.5530704673774042,0.20329313243798555,0.048183093947761574,1.0075132851206885,0.13145802371718407,0.24448897292843755,0.07933713375783634,-0.20996743584634525,0.31354637305465827,0.4961166430011628,0.3423833037840026,-0.30318064473295214,0.3740048193982502,-0.1700226514605198,-0.2869514301360926,-0.2517212108633141,-0.4706308049373783,-0.8224261311820638,2.32,1.176470588235312,-6.661338147750939e-16
0.10815096951332208,0.1938791990267131,0.038879239818658026,0.8159361509421268,0.6877360698466526,0.5439985604684735,0.783166210626126,0.7242702241985318,0.556795802303599,0.20162247635641742,0.04534230125749553,1.0049740710567971,0.1314842779617276,0.2448394242323078,0.07955530618139163,-0.2139200893483197,0.30903631353398864,0.5007933169991555,0.3431562083967143,-0.30169612097091736,0.3710621658407345,-0.16410856485313602,-0.28120710791714665,-0.25612160191493155,-0.4870107788150838,-0.9084157645886228,2.33,1.1764705882353113,4.440892098500626e-16
0.10946626058191226,0.19632933636944352,0.03967599772863902,0.8137772764091455,0.690803735597351,0.5490295699087212,0.7866016282619234,0.7212606855597983,0.560491690986648,0.20001062911855555,0.04255921665920186,1.0023913581466937,0.13157393575630955,0.2451880443137798,0.07979627581480925,-0.21785481724794487,0.30449683660568616,0.5054085710504048,0.3439273187627672,-0.3002116067757937,0.36811557076904305,-0.15826088271920968,-0.2754098117415591,-0.2604209801057696,-0.4895829844266375,-0.9107645452958294,2.34,1.1764705882353117,0.0
0.11078349209185057,0.19878347282434303,0.040475815303054566,0.8115804783324765,0.6938273344415007,0.5541052139468899,0.7900435848615004,0.7182646948828134,0.564158800109473,0.1984557185117597,0.03983321492368428,0.999767022470149,0.13187236623135143,0.2456392466661206,0.0801672390682991,-0.22150479808587437,0.30022293222425966,0.5097202365833364,0.3444640011526263,-0.2989865286211845,0.3653062537959633,-0.15272123863996925,-0.26979053536196257,-0.26444615520315884,-0.478456106628276,-0.8306073668035303,2.35,1.1764705882353117,-8.881784197001252e-16
0.11210538080576124,0.20124308385482836,0.04128047080580406,0.8093497657597386,0.6968108490275347,0.5592214498486664,0.7934886953398229,0.7152785305891519,0.5677990866382645,0.19695365237822288,0.037161434835229996,0.9971045105092766,0.1325053765507782,0.24628295943094353,0.08076386148159481,-0.22463771646168293,0.2964799849825494,0.5135269437719335,0.34455809451186886,-0.29824633011110807,0.36275105196235297,-0.1476919880674174,-0.26456548232892046,-0.268056236971304,-0.4552797649345364,-0.6783978286991733,2.36,1.1764705882353108,0.0
0.11343573248864684,0.20371042041874887,0.04209258536547073,0.8070911681150106,0.6997606136008812,0.5643725318213616,0.7969317367495492,0.7122965135930034,0.571415493284591,0.19549861893850976,0.03453905761042248,0.9944084431786919,0.133564960026341,0.24718435335315797,0.08165905045173755,-0.2270818124839099,0.2934729296867512,0.5166894507671053,0.34405018743338084,-0.2981570691186,0.360530277302945,-0.1433146998752082,-0.2599099626325862,-0.27115722914562485,-0.4230547939705602,-0.4726809313803525,2.37,1.1764705882353108,0.0
0.1147790518806335,0.20618822434816608,0.04291535132610524,0.8048120344640224,0.7026845879317959,0.5695517001431083,0.8003662305475612,0.7093116936466918,0.5750115457722583,0.19408376493784077,0.0319598270307737,0.9916841038872979,0.13509891837099217,0.24837643253028374,0.08289414167516303,-0.2287449177137384,0.2913219364961956,0.5191442135822337,0.342848572169007,-0.2988069201437304,0.3586802202305389,-0.13965610025859065,-0.2559361532971706,-0.27371062913318644,-0.3857857991207532,-0.23794825467514444,2.38,1.1764705882353108,0.0
0.11614007404067589,0.20867938806952507,0.04375218975634018,0.8025201879229541,0.7055914350311899,0.57475196080273,0.8037851766477497,0.7063166759298445,0.5785909017001575,0.19270197034656317,0.02941675882134387,0.9889368742588849,0.1371055136374673,0.24985631174150022,0.08447354437181114,-0.22962439049991787,0.2900474833826234,0.5209079183421101,0.340940647868713,-0.30019662322573337,0.35719096534930017,-0.13670281799694345,-0.2526774885888126,-0.27573529654940926,-0.3480220238240196,-0.0018377558152238684,2.39,1.1764705882353108,-2.220446049250313e-16
0.11752327010227219,0.21118659740592519,0.044606374920264334,0.800223031307114,0.7084895054235325,0.5799668644299804,0.8071818569955856,0.7033044935249257,0.5821569041739115,0.19134663014292103,0.026902962795184688,0.9861716843414094,0.1395336986817655,0.251585555538502,0.0863634884129978,-0.22980693266810479,0.28956659508588645,0.5220728071079385,0.3383954216984789,-0.30223985775801054,0.35600952940150743,-0.13436522273149884,-0.2500817166430418,-0.277302686945655,-0.314343905003152,0.20799015262503368,2.4,1.1764705882353106,0.0
0.11893238277754183,0.2137119976085085,0.04548066762026117,0.7979267045314633,0.7113858421949508,0.5851911969232214,0.8105506179737321,0.7002694273414547,0.5857121904059528,0.19001235595741392,0.02441248577182766,0.983392539311853,0.1422888363721934,0.25349448497818533,0.08849505158639448,-0.22945842246204523,0.28970075919777977,0.5227936915402717,0.33535677393078456,-0.30477337893621614,0.35504771700674437,-0.1324896143699102,-0.24801368802834967,-0.278526318965648,-0.2888546661452064,0.3669434560170257,2.41,1.1764705882353106,2.220446049250313e-16
0.12037004308113038,0.21625691966579513,0.04637699875402426,0.795635387420717,0.7142853196125271,0.5904215075770038,0.8138875427874631,0.6972076820785389,0.5892583969432355,0.18869552223124153,0.021941078100054297,0.9806021729052341,0.1452432243455148,0.25548992647913593,0.0907711751662229,-0.22880499968720147,0.29019472431746723,0.5232684392162164,0.3320281888154216,-0.30757567364694854,0.3541935904497923,-0.13087713086456734,-0.2462678463263231,-0.27954696235811954,-0.27473062433523704,0.45621707105970705,2.42,1.1764705882353108,-1.9984014443252818e-15
0.1218375104534403,0.21882169692916825,0.04729623937715013,0.7933508245590756,0.717190014155592,0.5956564215236738,0.8171909367076852,0.6941178437839118,0.5927959904489972,0.1873946011810927,0.019486792406023166,0.9778018608900099,0.14825025011616205,0.25746552619528357,0.093076949458715,-0.2281075726411115,0.29074418429551546,0.5237143501177564,0.3286505952291473,-0.3103919852783473,0.3533251107026006,-0.12930707916529166,-0.24458929248000405,-0.28051544068666123,-0.2738735296228638,0.46485225016627874,2.43,1.1764705882353088,-5.995204332975845e-15
0.1233345649246685,0.22140559209180014,0.04823808464166081,0.791072123712349,0.7200988819447146,0.6008967091468299,0.8204615682777058,0.691001069335134,0.5963242377382504,0.18611025574354167,0.017050339422563118,0.9749914081352862,0.15116064412875607,0.25931350633063044,0.0952921034428677,-0.22763259670423264,0.2910293735289862,0.5243431745133946,0.3254757187753105,-0.31296290447694025,0.35232434714813465,-0.1275620083451673,-0.24270130421227856,-0.2815751102579111,-0.2866961930131405,0.3909271596929089,2.44,1.1764705882353028,2.220446049250313e-16
0.1248595636088096,0.22400684265627058,0.049201067098728776,0.7887958489935445,0.7230077834547428,0.6061451127907166,0.8237026361380427,0.6878609879467628,0.5998413128253957,0.18484518695100868,0.014635150879595826,0.9721693025380282,0.1538390926994742,0.2609366065634623,0.09730438797073357,-0.22762234705667292,0.29075092847666234,0.5253375542639406,0.32273785329207433,-0.31505337319732485,0.351090670280913,-0.12545175016142796,-0.24033640438117468,-0.28284600919367897,-0.31206064609915735,0.24176075460240032,2.45,1.176470588235303,6.661338147750939e-16
0.12640965620543446,0.2266228203685131,0.050182701122516084,0.7865163975229628,0.7259098584429681,0.6114059576595123,0.8269194612553017,0.6847033264679766,0.6033445237660525,0.18360375899644704,0.012247131027689703,0.9693330105264601,0.1561794266255465,0.2622589358850739,0.09902241678676273,-0.2282679470596785,0.2896640691683826,0.5268314194952135,0.32062717015969466,-0.3164789225599251,0.3495515178504523,-0.1228338407508669,-0.2372675660000125,-0.28441239311996136,-0.347376403538608,0.033110767061998586,2.46,1.1764705882353037,2.220446049250313e-15
0.12798113693709898,0.22925028783437812,0.05117974589299136,0.7842266171933958,0.7287962150621178,0.6166845966532298,0.8301189349802668,0.6815353005620601,0.6068306295298147,0.18239144889310596,0.009894113305527369,0.9664793739289071,0.1581167197075248,0.2632345572880138,0.10038653730841202,-0.22968811885374335,0.28760725466150755,0.5288963792483544,0.31926757483326473,-0.31712625862339383,0.34766963490191594,-0.11962817991718779,-0.23333597843225332,-0.2863149263907333,-0.38885415948635244,-0.212553882560234,2.47,1.176470588235306,1.5543122344752192e-15
0.12956989511545167,0.23188572481168987,0.05218856084783009,0.7819185965134992,0.7316568612086978,0.6219867558333212,0.833308781303483,0.6783648397595705,0.6102962082085844,0.1812141858011932,0.0075850733152490945,0.9636050581481358,0.1596349159631068,0.26385283817437316,0.1013764536593962,-0.23191601712562546,0.2845219746544257,0.5315354567699807,0.31870168980994984,-0.31696590187453144,0.3454461008519659,-0.11582443846522758,-0.22847201962322483,-0.28854822976360855,-0.4318964992993492,-0.4685311909497623,2.48,1.1764705882353075,-2.220446049250313e-16
0.13117191493186334,0.23452568858878936,0.05320551621990915,0.7795845382261731,0.7344817772305995,0.6273178566051104,0.8364967138343514,0.675199733093,0.6137380333877313,0.180077655955953,0.005329179747347161,0.9607069977266567,0.1607690473192187,0.2641399172455212,0.10201462075640892,-0.2348956403395627,0.2804612297259419,0.5346846975878615,0.31888481636373234,-0.316055431439572,0.3429189349774117,-0.11148153058283629,-0.22270669395719497,-0.2910638545322085,-0.47159183470804217,-0.7068564635142232,2.49,1.1764705882353073,2.220446049250313e-16
0.13278376855997645,0.23716716840795965,0.0542274136129868,0.7772176187051169,0.7372620106710374,0.6326823915749518,0.8396895817207087,0.672046791374064,0.6171534159163783,0.17898665154603513,0.0031347874115788313,0.9577827878347355,0.16160167830341016,0.26415604658853487,0.10236485785912258,-0.23848826387169572,0.2755854583616234,0.5382222963804111,0.3196887609077196,-0.3145329123476213,0.340157570751984,-0.10671935140072411,-0.2161717731964545,-0.293778123852052,-0.50326247014404,-0.9014440875563167,2.5,1.1764705882353075,4.440892098500626e-16
0.13440304629931088,0.2398078938007316,0.0552518687004792,0.7748127363224232,0.7399906683488734,0.6380834232424609,0.8428926020178064,0.66891112084644,0.6205404735557011,0.17794453555168321,0.0010084878664959557,0.9548309785979836,0.16225386956348023,0.26398903196584894,0.1025261596393572,-0.24248821266703385,0.27014607720557143,0.5419840371214374,0.32091529851181294,-0.31260119317716906,0.33725395711257355,-0.10170384746963985,-0.20908813582009025,-0.29658372349834017,-0.5230054976097146,-1.0310477563933573,2.5100000000000002,1.176470588235308,2.220446049250313e-16
0.1360286737023557,0.24244656127201294,0.05627761077379005,0.7723670641870891,0.7426636900172686,0.6435222590296514,0.84610876806374,0.6657955907464691,0.6238983004664108,0.1769528801183066,-0.0010456688239105375,0.9518512424604567,0.16287161104548234,0.26374446229042164,0.10262225502281336,-0.24664621439979084,0.26445825647346277,0.5457831203166678,0.32231791067491866,-0.3105048268170096,0.33431142502937294,-0.09662723920567468,-0.2017432022611967,-0.29936350400704287,-0.5281599966044602,-1.0816939003177413,2.52,1.1764705882353081,8.881784197001252e-16
0.137661077994114,0.24508295271559227,0.05730466206907679,0.7698803447074797,0.7452803106630707,0.6489983344188625,0.8493385047171201,0.6627005553476586,0.6272270210882167,0.17601131515627053,-0.0030266835052878446,0.9488444012891654,0.1636092473061872,0.2635338264254416,0.10278800403453685,-0.2506976815221015,0.25886587268692973,0.5494319575255391,0.32362942000111083,-0.30850225294507655,0.3314326993317832,-0.09168575320151212,-0.1944597340142264,-0.3020047302512481,-0.5176386187761454,-1.0482949731619864,2.5300000000000002,1.176470588235309,2.220446049250313e-16
0.13930218329289226,0.2477179313301189,0.05833437283808953,0.7673548928937042,0.7478431529476021,0.6545093108094376,0.8525796137703612,0.6596238617709265,0.6305277270963202,0.17511759901595741,-0.004936779242098876,0.9458123175558963,0.16461181244947062,0.26346189647988594,0.10315414976801322,-0.2543926812330155,0.25370258421935205,0.5527633205894987,0.32459239064709866,-0.306836462401335,0.32870850228891085,-0.08705747486109512,-0.18755941334795617,-0.30441201640255555,-0.49207702631028477,-0.9352426051924196,2.54,1.1764705882353093,-4.440892098500626e-16
0.14095523408192148,0.2503533151254626,0.05936930452672843,0.7647953087399633,0.7503579334374004,0.6600513692809388,0.8558275196273797,0.6565611416963637,0.6338023099849521,0.17426789732985062,-0.006781203195648397,0.9427576703961581,0.16599834535636432,0.2636148625888554,0.10383218795976278,-0.2575241495151518,0.24925351374033083,0.5556483737107251,0.32498878075660836,-0.3057075525112246,0.3262080754374895,-0.08288286236027524,-0.18132537736196935,-0.3065174155450808,-0.45377868848224906,-0.7559042946870165,2.5500000000000003,1.1764705882353088,-2.220446049250313e-16
0.14262446651206798,0.2529916425081164,0.060412971160427945,0.7622079323982401,0.7528328110654394,0.6656196590082469,0.8590757904354828,0.6535063522005654,0.6370532136504302,0.1734572326011393,-0.008567670726592456,0.9396836505172566,0.16784814067290965,0.2640506139418957,0.1049011387801265,-0.25995111882946814,0.24572201186748338,0.5580095717509058,0.3246653808639983,-0.30525034664844464,0.32397265765814315,-0.07925008338201729,-0.17596812882688184,-0.30828656023521206,-0.4064608826128748,-0.5310833593910105,2.56,1.1764705882353086,-4.440892098500626e-16
