position0_particle0,position1_particle0,position2_particle0,position0_particle1,position1_particle1,position2_particle1,position0_particle2,position1_particle2,position2_particle2,position0_particle3,position1_particle3,position2_particle3,momentum0_particle0,momentum1_particle0,momentum2_particle0,momentum0_particle1,momentum1_particle1,momentum2_particle1,momentum0_particle2,momentum1_particle2,momentum2_particle2,momentum0_particle3,momentum1_particle3,momentum2_particle3,lambda0,lambda1,time,hamiltonian,hamiltonian_difference,dissipated_power,sum
0.9046792546991972,0.9963626815504161,1.0006365905982033,0.5458315886803428,0.2909154610909577,1.6118424247808034,0.3306824869225927,0.3958063766735346,1.5598955464839512,0.8219154466693034,0.7179625110750435,0.7506331636154766,0.1435624225894205,0.16776057429428087,0.627919501115205,-0.16579856364856993,-0.11072422987584349,0.12486529703721085,-0.08269368746420155,-0.14684519019513956,0.07065970413120705,0.32001691148467853,0.2953859134012173,0.49115722839493436,0.03876107625395834,1.6482693117299019,5.3500000000000005,0.7094272608201876,-0.0001162336438262912,0.000115344637773853,8.890060524381979e-07
0.9061054441154679,0.9980295776571787,1.0069255706937599,0.5441762074394119,0.2898095434117224,1.6130869442012237,0.32986096068152737,0.394344949617148,1.5605939362519672,0.8251092494110517,0.7209108282283568,0.7555573784253272,0.14167546066473083,0.16561864705823875,0.6298765179960906,-0.16527768453760378,-0.11045930597122619,0.1240385870468329,-0.08161156074886822,-0.14544022108217927,0.06901824947199357,0.31874363686498713,0.29427751726144175,0.4936857335751927,0.06221980493277975,-0.982193112982174,5.36,0.7093110271763613,-0.00011752758609373526,0.00011685355462145892,6.740314722763374e-07
0.9075120194539888,0.999673928542331,1.013234958454512,0.5425255889090337,0.2887056374511544,1.6143247974810484,0.3290511446220445,0.39289822069514624,1.5612747083615306,0.828290341875419,0.7238489714737425,0.7605051881593142,0.13963960703946451,0.16325152997221545,0.6320010341543277,-0.1648460215380411,-0.1103218861423675,0.12353206891812255,-0.0803516511477051,-0.14390556331817517,0.06713617244068243,0.31747485600845954,0.2933511318156992,0.4958762132221983,0.07957666783417275,1.7807590566952776,5.37,0.7091934995902676,-0.00011960867256943786,0.0001192233583294311,3.853142400067546e-07
0.9088977175499175,1.0012938350413727,1.0195661016641027,0.5408789788229926,0.28760266944563384,1.6155586587455162,0.32825454800800397,0.3914672949104176,1.5619358922675897,0.8314587562133529,0.7267784578398576,0.7654737469905322,0.13750001214626711,0.16072976983615558,0.6342276077638368,-0.16447599567016857,-0.11027171496174787,0.12324018397541679,-0.07896767166039487,-0.1422795936275479,0.06510060877111346,0.3162080115783221,0.2925461414073217,0.4978355530213847,0.08891532652758662,-0.8919568850137561,5.38,0.7090738909176981,-0.0001222219089833665,0.00012216632406750183,5.55849158646567e-08
0.9102617817060246,1.0028881851884184,1.0259196367792645,0.5392359425896792,0.28650002526501495,1.6167900379922333,0.3274720740862876,0.3900528414657345,1.5625764723906908,0.8346144824273417,0.7297001197913765,0.7704613898502699,0.13531281907512663,0.15814025957299252,0.6364794152685351,-0.1641312509925113,-0.11025712116203652,0.12303566536802585,-0.07752711268288541,-0.14061109530907076,0.06301541584909293,0.31493723121943795,0.29178624889645793,0.4996930189261622,0.08920828454145506,1.81877184299912,5.39,0.7089516690087148,-0.00012502348306908662,0.00012530173248993126,2.782494208446412e-07
0.9116040406138042,1.0044567695616913,1.0322954187932658,0.5375964335275095,0.28539763632687876,1.6180191358759761,0.32670391948680344,0.3886550163425659,1.5631964965247935,0.8377574376376611,0.7326139905116257,0.7754677832775251,0.1331389624807986,0.15557661508158346,0.6386769875317428,-0.16377056144142732,-0.11022066646520609,0.12278391138052681,-0.07610380721394266,-0.13895392932465359,0.06098941097147639,0.3136538108444425,0.29098789515337453,0.5015856665248725,0.08043871827118054,-0.9103051142955058,5.4,0.7088266455256457,-0.00012760782119758396,0.00012818707923787915,5.792580402951952e-07
0.9129249223732314,1.0060002965365018,1.03869253888826,0.5359608186120312,0.2842960053017769,1.6192448453076742,0.32594955182105617,0.3872734414582519,1.5637970649533082,0.8408874427072062,0.7355192777671653,0.7804939269388947,0.13103738940465529,0.15312877988050375,0.6407470314670825,-0.16335242165425332,-0.11010553855516485,0.12235797495907723,-0.07476972593551505,-0.13736104753814743,0.05912427473143361,0.31234720306458236,0.2900695559545462,0.5036430657490534,0.0635813800802892,1.7461751033746757,5.41,0.7086990377044481,-0.0001295599071317044,0.00013037443946686657,8.145323351621667e-07
0.9142254015950203,1.0075203054689212,1.0451094258677036,0.5343298574542514,0.28319616771527345,1.6204648977365534,0.3252077686876347,0.3859072436957113,1.5643802035135244,0.8440042106239235,0.7384144299324208,0.7855420075538483,0.12905845495312504,0.15087300660337555,0.642630364421655,-0.1628398099016806,-0.109861978745528,0.12165251081678434,-0.07358690074878065,-0.1358785049699724,0.05750343731181921,0.31100638027889,0.28896087709655505,0.5059730572416529,0.04050558569253506,-1.0290468985173469,5.42,0.7085694777973164,-0.0001305237262485548,0.00013148243504687972,9.587087983249241e-07
0.9155068850272681,1.0090189871358177,1.05154401822991,0.5327046355210072,0.2820995927244606,1.6216761360776728,0.3244768322196698,0.38455515039696436,1.5649486365631966,0.8471073495908672,0.7412972875163383,0.7906151232010185,0.12723823149642352,0.14886332677592604,0.6442881080196338,-0.1622045767471647,-0.10945301941703665,0.12059515740710092,-0.07260039284420042,-0.1345401547794052,0.05618317262261774,0.30962141310984254,0.2876106396869497,0.5086500721923792,0.01375079546212723,1.5944565992219595,5.43,0.7084389540710678,-0.00013026941952631876,0.0001312660459116754,9.966263853566307e-07
0.9167710480568078,1.010498931080477,1.0579939862540364,0.531086457934444,0.2810080332716392,1.6228748825111174,0.32375466480314136,0.3832156314782533,1.5655054865717937,0.8501963818191998,0.7441653039438915,0.7957169100573517,0.12559437441150498,0.14712546215592814,0.6457054968056491,-0.1614309405654803,-0.10885887114724448,0.11915412928182408,-0.07183309046148666,-0.13336362896280435,0.05518682909679929,0.30818503255667995,0.2859926458236788,0.5117072990742602,-0.013740822525882974,-1.1969782910365738,5.44,0.7083086846515415,-0.00012873966618132116,0.00012966453108094963,9.248648996284723e-07
0.918019640027556,1.0119628277285135,1.0644569783964635,0.5294767149344675,0.27992334171782735,1.6240573592767127,0.3230390845996696,0.381887072880404,1.5660539347461462,0.8532707768175329,0.7470158114665105,0.8008511140336909,0.12412401973814488,0.1456538674513833,0.6468929316797483,-0.16051765942982488,-0.10807943961512814,0.11734122383721791,-0.07128295023286475,-0.13234809060705566,0.05450280577369262,0.30669396710995256,0.28410885870013397,0.5151334961935923,-0.03896616402410963,1.4287983849858652,5.45,0.7081799449853602,-0.00012606109700596946,0.00012681311786789354,7.520208619240815e-07
0.9192542799579284,1.0134131583225316,1.0709308641521331,0.5278767336873684,0.2788472712476777,1.6252201151945573,0.3223280548232656,0.3805679622489085,1.5665968809023207,0.8563299958155646,0.7498463028011402,0.8060211554052172,0.12280396633634025,0.1444122513522548,0.6478842194541834,-0.15947858998997452,-0.10713465441479608,0.11520995973171133,-0.07092300504793772,-0.13147403569205662,0.05408642546123173,0.3051498324963769,0.2819894082258013,0.5188747781116774,-0.05917961311627205,-1.3422049159160854,5.46,0.7080538838883542,-0.00012251727076395547,0.00012301497536116712,4.977045972116498e-07
0.9204762654941229,1.0148519072617666,1.0774139465190353,0.526287633120793,0.277781285300338,1.6263604105289966,0.321619918906332,0.37925706601437276,1.5671366403199347,0.8593735421523171,0.7526546970612675,0.8112297347989043,0.12159314090256022,0.14333753649470538,0.6487322539262543,-0.15834152332512727,-0.10606253505314851,0.11284910715613149,-0.07070417833878077,-0.13070521121509318,0.05386545806157729,0.3035594348541283,0.2796894437996783,0.5228411006257208,-0.07221284759683494,1.319813195052766,5.47,0.7079313666175903,-0.00011849177055855975,0.00011868214218027709,1.903716217173363e-07
0.9216864166307527,1.0162803291014593,1.0839051211680721,0.5247101985762881,0.276726396740858,1.6274765179773123,0.3209135949995255,0.3779535776666931,1.5676747106410203,0.8624010112596935,0.7554395600250384,0.8164785237797979,0.12043708642339902,0.1423468314438471,0.649502675881122,-0.15714538557585425,-0.10491517684284862,0.11037238250701537,-0.07056060302252458,-0.1299924583208463,0.05374860615552392,0.3019343866211594,0.2772831489544964,0.5269166955530169,-0.07669962338363105,-1.4032319394544819,5.48,0.7078128748470317,-0.0001143986242759798,0.00011426283818318682,1.3578609279297571e-07
0.9228849719778423,1.017698796478561,1.0904039658824247,0.5231447912256686,0.27568305544953364,1.6285679074070925,0.3202087075819579,0.37665721996783963,1.5682116335511374,0.865412133474502,0.7582002536745881,0.8217679733698199,0.11927398299450864,0.1413466439764968,0.6502662669894126,-0.1559360845480422,-0.10375308142203246,0.10790550344902806,-0.070416880490996,-0.12927908144983913,0.05363597586789917,0.30029005634053496,0.27485558095542895,0.5309732224513747,-0.07224002154446038,1.313074622755582,5.49,0.7076984762227557,-0.00011061928280231559,0.00011017470583201015,4.4457697030543335e-07
0.9240715495518985,1.019106746228552,1.0969107520199213,0.521591303558001,0.27465109777282615,1.6296352953507687,0.31950564086214955,0.375368288837905,1.5687469649811587,0.8684068034065642,0.7609369977210477,0.827097260277129,0.11804153181674704,0.14024330602165846,0.6510909605099146,-0.15476144898548064,-0.10263845391946655,0.10557208528621714,-0.07019646347067249,-0.1285071445370874,0.05343031013637256,0.2986439300719072,0.2724932283364946,0.5348841590104583,-0.05942519296733245,-1.3554132561003736,5.5,0.7075878569399534,-0.00010746033415820477,0.00010675853498806756,7.017991701372176e-07
0.9252451768636922,1.0205027299535765,1.1034263786988976,0.5200491671929042,0.27362976441968084,1.6306805556396577,0.31880550736142,0.3740876331300235,1.5692793551795545,0.8713850909566669,0.7636508356401882,0.8324643749818621,0.11668393054198613,0.13895343898325607,0.6520343752853508,-0.15366582403388016,-0.10162821670958935,0.10347997249158973,-0.06983023667523484,-0.12762399703921654,0.053047729542792146,0.2970135799486442,0.2702743554915933,0.5385387819361529,-0.039780395300629434,1.409654203566119,5.51,0.7074803966057952,-0.0001051364490591844,0.00010425738747867137,8.790615805130306e-07
0.9264043872854464,1.021884563556517,1.1099522390627887,0.5185174133768505,0.27261778567802186,1.6317065031404958,0.31811003460385434,0.3728165717468276,1.5698067276753684,0.8743472311736127,0.7663435084657101,0.837866339919052,0.11515815380883772,0.13741328160484267,0.6531376974928597,-0.15268493917684237,-0.10076753162221096,0.10170952767602212,-0.06926431483789895,-0.12658827959996868,0.052426769619976415,0.2954144634405045,0.2682602096127746,0.5418542055018413,-0.01557342061961633,-1.22124847434223,5.5200000000000005,0.707375260156736,-0.0001037730256577829,0.00010281602763715956,9.569980206233471e-07
0.9275473721996754,1.0232495591256254,1.1164900353451266,0.5169947804508183,0.2716135251572053,1.6327165765540457,0.3174213820945161,0.3715567567033142,1.570326535300627,0.8772935927238161,0.7690172499912525,0.8432995316478276,0.11343882903696312,0.1355858322168212,0.6544215589746922,-0.15184164602961647,-0.1000845725410968,0.10030515503393048,-0.06846618702975403,-0.1253747291027116,0.05153475543172364,0.29385784660018893,0.26648809549570857,0.544784140253267,0.010428398980637006,1.5661202646609185,5.53,0.7072714871310782,-0.00010341685661530153,0.00010248938698351598,9.274696317855541e-07
0.9286721721206894,1.0245948133198968,1.1230415647188001,0.5154798570506036,0.2706151665242828,1.633714457072592,0.3167419086860805,0.3703099969751567,1.5708360632869316,0.8802246274997172,0.771674525920228,0.8487600697079375,0.11152115516584102,0.1334650066374606,0.655884315760013,-0.151143034013309,-0.09958715404340966,0.09927094867535581,-0.06742849465736545,-0.1239772165287844,0.05037084182916964,0.29234910858001595,0.2649670902993948,0.5473234717687243,0.03528434075135753,-1.0601441928245807,5.54,0.7071680702744629,-0.00010404323111423697,0.00010324877486555167,7.944562486852957e-07
0.9297768855579626,1.0259175201110784,1.1296085005335315,0.5139712454703047,0.26962092267741467,1.6347036662019028,0.31607391610477925,0.3690780625592672,1.571332744856777,0.8831408064647858,0.7743177458649155,0.8542442280530504,0.10942153228879445,0.13107635159885273,0.6575028471862572,-0.15057928204647572,-0.09926161533021952,0.09857087718677143,-0.06617002160288579,-0.12240966664911823,0.048965472139945045,0.2908866844336886,0.2636768986381038,0.549508197253857,0.05619199229754903,1.7137878483585862,5.55,0.7070640270433487,-0.00010555371031362171,0.00010498019789463978,5.735124189819302e-07
0.9308598723542189,1.0272152730715627,1.1361921933184653,0.5124677270045174,0.2686292440688776,1.6356871875993042,0.3154193971901238,0.36786249058660797,1.5718144541175256,0.8860425488793818,0.7769489802191761,0.8597488231843095,0.10717582696245304,0.12847424049801334,0.6592357098005261,-0.15012441111098826,-0.09907410637718954,0.09813340229352374,-0.0647337613282045,-0.12070472788272177,0.04737638000974491,0.28946179848551923,0.26256997221400824,0.5514108289979361,0.07081015366493196,-0.9423944154648408,5.5600000000000005,0.7069584733330351,-0.00010776732901551789,0.00010747745700336184,2.8987201215604304e-07
0.9319199287989693,1.0284863236198,1.1427935129862847,0.510968410508748,0.2676390027665481,1.6366671543153088,0.3147798169918127,0.3666644152887911,1.572279744379186,0.8889301532903662,0.7795697134801937,0.8652715364680434,0.10483546198764143,0.12573586914948442,0.6610282237633592,-0.14973888804289676,-0.09897415408871107,0.09785994090739232,-0.06318227833402282,-0.11891033168064552,0.04568167232234008,0.288059083711354,0.2615766799894895,0.5531318277488727,0.07749760602994767,1.7885339994328018,5.57,0.7068507060040196,-0.00011041498901498414,0.00011043951564642416,2.4526631440020146e-08
0.9329564149145617,1.0297297665693734,1.1494127484556784,0.509472846971381,0.2666496313446418,1.6376446348657347,0.31415595131869456,0.3654844411356989,1.572728006766906,0.891803738904884,0.7821806616379924,0.8708111361077921,0.10246176113083388,0.12295272076518658,0.6628188701153631,-0.14937381943050024,-0.09890013029255168,0.09763616917778181,-0.06159085628960213,-0.11708449893780602,0.043970805221655536,0.2866580391922072,0.26061295157024766,0.5547881002008739,0.07550318573974321,-0.9189181774809256,5.58,0.7067402910150046,-0.0001131488678588477,0.00011348356667155005,3.346988127023528e-07
0.9339693195834349,1.0309456323978685,1.1560495740746835,0.5079810964250824,0.2656612005500675,1.6386195400918213,0.3135478010470272,0.3643225738033521,1.573159533336049,0.8946632051371531,0.7847816742377721,0.8763675758687958,0.1001191726437924,0.12022044493383133,0.6645462536856603,-0.14897628982922223,-0.09878602862231087,0.09734487603952882,-0.060039198043869355,-0.1152889675315574,0.042334508606956145,0.28523520726163193,0.2595895683856953,0.5564998519998564,0.06502734474749035,1.7581685167564662,5.59,0.7066271421471457,-0.00011557457190558562,0.00011618108376299737,6.065118574117488e-07
0.9349592560472574,1.0321348759574667,1.162703084584522,0.506493738669706,0.2646744263738426,1.6395906591168141,0.3129545921631646,0.3631782173088747,1.573575479735255,0.8975082152755004,0.7873717324179925,0.8819419615729188,0.09786812012070008,0.11762826698579056,0.6661558482820548,-0.14849526124604426,-0.09856880662266822,0.09687892895904385,-0.05860257872863978,-0.11358233136392284,0.0408547712342289,0.28376682040782625,0.2584220676583737,0.5583772888247582,0.047210045406335284,-0.9997455079807853,5.6000000000000005,0.7065115675752401,-0.00011730508309404364,0.00011811547892237487,8.103958283312267e-07
0.9359273880101247,1.0332992627691129,1.1693718927672603,0.5050118254800072,0.2636906049453293,1.6405558183971891,0.31237486204546705,0.3620502383449829,1.5739777335923408,0.9003382075560495,0.7899490436479012,0.8875363910463536,0.09575827245275556,0.11524909534344507,0.667605788265564,-0.14788737669371826,-0.09819547907998825,0.09615292711596665,-0.057343444810873695,-0.1120134614144295,0.03959600018294617,0.2822316357020054,0.2570401783233566,0.5605086058622127,0.023986397725170437,1.6358051619765999,5.61,0.7063942624921461,-0.0001180259307466125,0.00011895042083151004,9.244900848975435e-07
0.9368752942807972,1.034441165346385,1.1760542771877704,0.5035367785530738,0.26271148171628805,1.6415121444443972,0.3118066229118966,0.36093709135265584,1.5743687050222104,0.90315243374272,0.792511223172727,0.8931536870164514,0.09382298168174338,0.11313142011098067,0.668871095836454,-0.14712200869296607,-0.09762916672826459,0.09511228232563124,-0.05630438190321574,-0.11061593705098594,0.038598285790953035,0.2806136016320891,0.2553957266418115,0.5629505881573307,-0.002113764624440388,-1.150173670920435,5.62,0.7062762365613995,-0.00011755461828388825,0.000118491538574628,9.36920290739752e-07
0.9378047867521065,1.035563291964736,1.182748362272377,0.5020702436810963,0.26173906882974046,1.6424563996876715,0.311247584717607,0.35983699100528876,1.5747510638943092,0.9059500219730078,0.7950555424905129,0.8987970539457121,0.092075512580134,0.11129390355921168,0.6699459210848144,-0.1461849657025331,-0.0968534105812502,0.09373876632924624,-0.055503256954701555,-0.1094041324224265,0.03787348862881672,0.2789040444254584,0.2534681369153639,0.565722797694806,-0.02826134678559424,1.4738217447739475,5.63,0.7061586819431156,-0.00011587703987703257,0.00011672402865913076,8.469887820981896e-07
0.9387177017804942,1.0366683778367733,1.1894523098847907,0.5006139168054222,0.26077543054451197,1.6433853533313403,0.31069541304001774,0.3587481133090715,1.575127453895895,0.9087300575360019,0.7975792175993056,0.904469697741555,0.09050749309739223,0.10972327084828781,0.6708436013979238,-0.14508040943228748,-0.09587424646445254,0.09205196240449179,-0.054931078563150645,-0.10837140682101817,0.037404511688347554,0.277103068173363,0.25126688484318255,0.5688059614737667,-0.051626001975190274,-1.3059918552102352,5.64,0.7060428049032386,-0.00011314982750154634,0.0001138149961822155,6.651686806691585e-07
0.9396156880989075,1.0377588729264888,1.196164500857134,0.49916936110765125,0.2598224604190642,1.6442961457283625,0.3101479934037761,0.35766880308341176,1.5755002154334654,0.9114916727937992,0.8000797051320382,0.9101744508593069,0.0890897705852692,0.10837574709479081,0.6715945930707605,-0.143830730121905,-0.09471977862510148,0.09010651699992948,-0.054552848685182266,-0.10749063831093209,0.03714779582572856,0.27521998338609727,0.24883062170332715,0.5721446620766337,-0.06970451018123873,1.3411315777049375,5.65,0.705929655075737,-0.00010966799136369332,0.00011007990432816795,4.1191296447462924e-07
0.9405000149063542,1.0388366611259716,1.2028836866429804,0.4977378356838786,0.2588816751772232,1.6451866060815203,0.3096036725666481,0.3565977645986451,1.5758711478456942,0.9142341359639555,0.802554973391452,0.9159134441572798,0.08777559090405702,0.10718189280177394,0.6722425640985354,-0.14247435463263086,-0.09343726974309913,0.08798555363163045,-0.054311318740415025,-0.10671705864239985,0.03703868662002569,0.27327265064517087,0.24622303017943636,0.5756539975179507,-0.08058241728147678,-1.4012194335697463,5.66,0.7058199870843733,-0.00010580783886227074,0.0001059232472884484,1.1540842617765209e-07
0.9413714216407526,1.0399028421282952,1.2096090951464848,0.4963201554190512,0.25795404859635945,1.646055489023687,0.3090614496559511,0.3555342137737539,1.5762413364632142,0.9169569281725949,0.8050037178841093,0.9216878611276915,0.08650575597562772,0.10605430766296052,0.6728391366023692,-0.14106169833284493,-0.09208804642965038,0.08579103480168475,-0.05413326339898994,-0.10599310633584715,0.03699903688396804,0.2712857910826966,0.24352586835202222,0.5792293965643837,-0.0831598473160248,1.2934878024231313,5.67,0.705714179245511,-0.00010196189753675089,0.00010177040279018034,1.9149474657054698e-07
0.9422300263709653,1.0409576004009007,1.2163404803673448,0.49491659848350666,0.257039904506208,1.6469026051469533,0.30852109549009876,0.35447797443839335,1.5766110623349059,0.9196597991478193,0.8074254969836259,0.9274978004832505,0.08521519006691693,0.1048973468581176,0.6734379075696256,-0.1396496887760618,-0.09074077160063401,0.08363218985157402,-0.05393756977148547,-0.10525476073626262,0.036946137454375944,0.26928840396216785,0.2408299515512866,0.5827584745474057,-0.07725525306452385,-1.3964720297311781,5.68,0.7056122173479743,-9.848297626735558e-05,9.800810618823786e-05,4.74870079117718e-07
0.9430753032361967,1.0420001759532111,1.223078112112523,0.4935268727350632,0.25613888151011877,1.647728832740898,0.30798318635432514,0.3534295073076931,1.576979802853557,0.9223427940845125,0.809820772181607,0.9333422606480093,0.08384018297936326,0.10361776360398504,0.67408844146599,-0.13829546091263578,-0.08946382761721726,0.08161332893738223,-0.053644257383238636,-0.1044386654037846,0.03680196627585179,0.2673105833764667,0.23822508804492354,0.5861335584043567,-0.06363589460158513,1.3496058061151899,5.69,0.705513734371707,-9.564876048417936e-05,9.494530589994274e-05,7.034545842366234e-07
0.9439061316462698,1.043028940196905,1.229822708875883,0.49215014578785593,0.25524997405813243,1.6485360114474907,0.30744904803954853,0.3523898678231725,1.577346321182971,0.9250062473524743,0.8121908480208202,0.9392192459181328,0.08232549903524732,0.10213508513479952,0.6748309112060294,-0.13704992852881961,-0.08831766278004852,0.07982241238113369,-0.05318340557208563,-0.10348923150034592,0.03650169960695152,0.2653800702158876,0.2357900797977296,0.589263495620343,-0.04391150640128475,-1.2956824080029905,5.7,0.7054180856112228,-9.364914597986829e-05,9.279700571090621e-05,8.521402689620793e-07
0.9447209119131192,1.0440415684228912,1.2365753232746055,0.4907851363395167,0.2543716459203102,1.6493267316903288,0.3069206160127523,0.35136059702037714,1.577708832512921,0.9276507424935329,0.8145377180407671,0.9451259805145318,0.080630554334642,0.10039056006243384,0.6756919685384717,-0.13595196113902389,-0.08734796478440056,0.07832163618648508,-0.05250299978716963,-0.1023649290587227,0.03600056638303636,0.26351895799583547,0.23358392419166393,0.5920834236594656,-0.020364631551609638,1.483460735472056,5.71,0.7053244364652429,-9.258988121463307e-05,9.168507066742656e-05,9.04810547206519e-07
0.9455177345326649,1.045035289618554,1.2433371944422036,0.4894302573551038,0.2535020039156327,1.6501040450902729,0.3064002270160981,0.3503435571708104,1.578065226877315,0.9302770419205902,0.8168638336127513,0.9510592049818631,0.07873396957447897,0.09835367907013987,0.6766822649811243,-0.1350238357435505,-0.08658043615109517,0.0771410438023327,-0.051574799543668025,-0.10104304085462316,0.0352783064957798,0.26174092741565264,0.2316391902051633,0.5945614698068155,0.004322692416741139,-1.1439535023265215,5.72,0.7052318465840283,-9.250158718088208e-05,9.164542589000671e-05,8.561612908753699e-07
0.9462945843267352,1.046007185753238,1.25010958497459,0.48808379570019783,0.25263901288993496,1.650871129379482,0.30589036511107653,0.3493407302342624,1.5784133224731456,0.9328859934218827,0.8191718211989099,0.9570155207051433,0.07663598923959321,0.09602554786666762,0.6777958414961605,-0.13426849523764645,-0.08601776898845166,0.0762758140394739,-0.05039758146064036,-0.0995223464549772,0.03434081267032543,0.26004937284283497,0.22995832702654917,0.5967016748492185,0.02735361462489068,1.6359860139298832,5.73,0.7051393449968474,-9.334447289433001e-05,9.263221297005398e-05,7.122599242760343e-07
0.9470495567633282,1.0469545072283053,1.2568936211088477,0.4867441084957307,0.2517807281911041,1.6516309457018812,0.30539339032156665,0.34835400142878364,1.5787511207039968,0.9354784235352245,0.821464179360102,0.9629917436272535,0.07435849807902568,0.09343874714677657,0.6790113853553721,-0.13366894565577703,-0.08563917077772662,0.0756874504403535,-0.048997376441342055,-0.09782341464076863,0.03321883349990704,0.25843664982552506,0.22851330521186458,0.5985429095728138,0.046140847698555115,-1.0076923452499682,5.74,0.705046000523953,-9.500507225324029e-05,9.451530537856246e-05,4.897668746778295e-07
0.9477810624261289,1.0478749694993266,1.263690153748914,0.48540981433774844,0.2509255197971124,1.6523859262504106,0.30491128001556955,0.34738495199708685,1.579077034746429,0.9380550297204829,0.8237429891270763,0.9689852279900486,0.07194263448110069,0.09065370705745773,0.6802951426579043,-0.13318988594067077,-0.08540250802060216,0.07530865926551897,-0.047424684758080045,-0.09598647169858965,0.03196397498651255,0.25688458722617424,0.22724864818300214,0.600153962986213,0.058574279220097586,1.7408136883704817,5.75,0.7049509954516998,-9.728900301775312e-05,9.707506814290202e-05,2.1393487485109601e-07
0.9484879969333756,1.048766998076817,1.2704996549548713,0.4840799578399237,0.25007226304256897,1.6531377260533322,0.30444541179552076,0.3464346843310111,1.5793900671251577,0.9406162837748004,0.8260096699024375,0.9749941249984027,0.06944426696822899,0.08775200844064741,0.6816050985335236,-0.13278141362427487,-0.08524884288809127,0.07505130131878934,-0.04574895925167811,-0.09406706151655844,0.030642500759265057,0.2553662236373269,0.2260875068892409,0.6016254386845887,0.06326382672265082,-0.9459154401962634,5.76,0.7048537064486821,-9.991931355612937e-05,0.0001000036482460575,8.433468992812378e-08
0.9491698574451868,1.0496298949108518,1.2773221600077922,0.48275412869337614,0.24922047446936046,1.653887064959697,0.30399641210973466,0.34550369911975487,1.5796899180628492,0.9431623580131178,0.8282648080621317,0.9810175491579874,0.06692783539400336,0.08482735836630569,0.6828959120506621,-0.13238441568523673,-0.08510887175360769,0.07481647995417212,-0.04405097790553818,-0.09212998073469175,0.02932768677903564,0.2538486240261442,0.22494012504959243,0.6030593932323774,0.059671451734752114,1.7527226488587764,5.7700000000000005,0.7047537871351259,-0.0001025506575486057,0.00010292265503566781,3.7199748706210603e-07
0.9498267928092585,1.0504639078937663,1.2841572597191175,0.48143252130715997,0.24837037729973507,1.6546336754370738,0.303564087569254,0.3445918385060595,1.5799770144673608,0.9456930834470485,0.8305080774371087,0.9870556357027918,0.06445923742035016,0.08197523821659725,0.6841240302144163,-0.13193706155799986,-0.08491056217147114,0.07450561552120076,-0.04241393019059139,-0.09024214200438149,0.028091594123289324,0.25229646276000595,0.223713749945819,0.6045579157284813,0.048179913250428016,-0.9851660435488345,5.78,0.7046512364775773,-0.00010480475524354826,0.00010542227539922797,6.175201556797024e-07
0.9504595817223427,1.0512701959059343,1.2910041419123877,0.4801159275702453,0.24752288874428413,1.655376359883588,0.3031474468501135,0.3436983019882297,1.5802524583928346,0.948207945771568,0.8327382607578108,0.9931094847843196,0.0620985451964803,0.07928236421699594,0.6852524084396264,-0.1313816858249361,-0.08458714891871989,0.07403127378164429,-0.04091421363751154,-0.0884651615615783,0.026997190971478152,0.2506760021438853,0.22232291419458383,0.6062119005770842,0.03003096521406325,1.6666537598282185,5.79,0.7045464317223338,-0.00010632424885725911,0.00010711853726777667,7.942884105175611e-07
0.9510695412293316,1.052050693322357,1.297861675605055,0.47880566266189556,0.24667952997745096,1.656113149088303,0.3027448110724457,0.34282173378139524,1.5805179026712228,0.9507061207755069,0.8349533700282791,0.9991810005801401,0.05989335620130808,0.07681711906754651,0.6862543300938132,-0.13067129584501225,-0.08408460444791536,0.07332656716134188,-0.039612941896047235,-0.08684847980531639,0.02609166470617709,0.24895899864390458,0.2206989398990741,0.608091258587033,0.007200883122926796,-1.1085762946568656,5.8,0.7044401074734765,-0.00010683365998254146,0.00010771708618756201,8.834262050205473e-07
0.9516583755812212,1.0528078889571628,1.304728526933205,0.4775034313274817,0.24584226820562707,1.6568415425472625,0.30235400075574126,0.3419603724152521,1.5807753692075626,0.95318654629302,0.8371508528652174,1.005272644851546,0.05787351417661606,0.07462200789359603,0.6871159355361873,-0.1297749710377637,-0.08336774991686399,0.0723521246305676,-0.038549121444850155,-0.08542379342330585,0.02540164256176502,0.24712610485872405,0.2187976274885871,0.6102375956941485,-0.017834003427126627,1.519447373897231,5.8100000000000005,0.704333273813494,-0.00010619135473666219,0.00010706710718584109,8.757524491789001e-07
0.9522279820900958,1.053544543857871,1.3116032927482062,0.4762111488037917,0.24501330787825643,1.657558802710628,0.30197257892144846,0.3411122463646924,1.5810270313559747,0.9556480235171781,0.839327862275624,1.0113871335301072,0.056047787598304866,0.07270897224804522,0.6878372274640486,-0.12868153370023758,-0.08242431555726312,0.07109990804257171,-0.03773524541370961,-0.0842014166886441,0.024930787120659943,0.24516933997290613,0.21660425459272017,0.6126601400180709,-0.042355772676500675,-1.2634644940004212,5.82,0.7042270824587573,-0.0001044174374333906,0.00010519012620911427,7.726887757236701e-07
