position0_particle0,position1_particle0,position2_particle0,position0_particle1,position1_particle1,position2_particle1,position0_particle2,position1_particle2,position2_particle2,position0_particle3,position1_particle3,position2_particle3,momentum0_particle0,momentum1_particle0,momentum2_particle0,momentum0_particle1,momentum1_particle1,momentum2_particle1,momentum0_particle2,momentum1_particle2,momentum2_particle2,momentum0_particle3,momentum1_particle3,momentum2_particle3,lambda0,lambda1,time,hamiltonian,hamiltonian_difference,constraint_0,constraint_1,constraint_velocity_0,constraint_velocity_1,dissipated_power,sum
0.024337178778931486,0.02545653631711023,0.0005243452676453714,1.01521471570992,0.14650340041172688,0.05976422624690928,0.1680141582353173,1.0131800169210472,0.06866817076298964,0.7315212178300836,0.7086575600401391,0.8366042794608918,0.06898587324230987,0.07360783063256861,0.00283090817259058,0.03413537810608708,0.26924386251166244,0.18598682097049238,0.2988446599662597,0.027298893784033176,0.20726858944086193,-0.5051391133750042,-0.5553722693779217,0.5661686992213424,0.13347244827197013,1.2376406621304308,0.88,1.0719790293713671,-0.002230857593553237,3.3306690738754696e-16,1.1102230246251565e-16,-1.310143730934299e-06,-1.7242016336627142e-06,0.00223085759355451,1.2728533504979822e-15
0.025034809642308222,0.026197903656123848,0.0005533959533846937,1.0155620184237415,0.14918725270802063,0.06162277194048861,0.17100794481763937,1.0134516081355267,0.07076128295638488,0.7264475313472141,0.7031177682718064,0.8422402350680378,0.07054029943307447,0.07466563717018045,0.0029792289752774165,0.035325164658199903,0.26752659674707296,0.18572231774537173,0.29991265649816823,0.02701934911187898,0.21135384923822867,-0.5095981831989747,-0.5525860842885935,0.5610224222077946,0.14382616324276187,1.2814931626471462,0.89,1.069748171777814,-0.002215636321171388,3.3306690738754696e-16,1.1102230246251565e-16,-1.698882386692857e-06,-1.2420786076605683e-06,0.002215636321172455,1.0668549377257364e-15
0.02574806736255133,0.026949970931274405,0.0005839635159653827,1.0159215418611938,0.15185333785486219,0.06347783706847222,0.1740123421417477,1.0137200419931636,0.07289536599308163,0.7213287303625934,0.6976073069668931,0.8478260144637043,0.07211124461555554,0.07574781785993656,0.0031342835408612237,0.03657952283224099,0.2656904326212333,0.18529070785135143,0.3009668083235042,0.02666742241547836,0.21546275810113036,-0.5141620137251832,-0.5495061766940462,0.556133456925486,0.14504676145541387,1.293047470887406,0.9,1.0675325354566425,-0.002201966531138355,4.440892098500626e-16,1.1102230246251565e-16,-1.5731897869894484e-06,-1.3849990601333406e-06,0.002201966531137409,9.462916561453483e-16
0.02647662778939511,0.02771289982199316,0.0006160832426762625,1.0162929690237583,0.15450257563197314,0.06533075494407228,0.17702677974953832,1.0139848586039777,0.07507005071096513,0.7161663384802827,0.692125083090796,0.8533597275782758,0.07360084075317096,0.07683796028379274,0.0032896618013115954,0.03770590968068176,0.2641571228009667,0.18529286726865982,0.3019207132346066,0.02629589974736663,0.2194741854755325,-0.5183163627369168,-0.5469385985253907,0.5506091659888785,0.1364351227682265,1.2683289480024578,0.91,1.0653305689255042,-0.002192545004485291,3.3306690738754696e-16,2.220446049250313e-16,-9.757640603083595e-07,-2.191280206897961e-06,0.002192545004485172,1.192622389734055e-16
0.027219235561698446,0.028486690110933872,0.0006497265697784266,1.0166741272513515,0.15713974201997996,0.06718850883926147,0.18004986438533338,1.0142461370801639,0.07728381093557013,0.7109668147618597,0.6866625641039772,0.8588311188568787,0.0749207137074917,0.077920097504346,0.0034390036191206843,0.038525735837973835,0.26327615480039934,0.18625791176917839,0.30269621392440094,0.025959795489877664,0.2232778594454593,-0.5215883809476506,-0.5455651988383889,0.5436690897316978,0.11894326812034721,1.2094973216613143,0.92,1.0631380239210189,-0.0021889911049202126,2.220446049250313e-16,1.1102230246251565e-16,-1.8900824537426697e-08,-3.56015276595234e-06,0.0021889911049199585,2.5413698923060224e-16
0.02797387717046335,0.029271200587899743,0.0006848076585108825,1.0170612867662938,0.15977246335580425,0.06906255692677025,0.18307952972555375,1.0145044672311223,0.07953416895446118,0.7057407222411913,0.6812055785782897,0.8642233613490796,0.0760076080454905,0.0789819978888301,0.003577214127370714,0.03890616715046147,0.2632681123644605,0.18855170573257868,0.30323685411967033,0.025706234701826838,0.2267937443327532,-0.523630123186024,-0.5458319062991176,0.5347794087084724,0.0950859345462069,1.1246794873784596,0.93,1.0609490328160986,-0.0021918848009425673,3.3306690738754696e-16,1.1102230246251565e-16,1.1419905279475007e-06,-5.230943971035185e-06,0.002191884800941639,9.28510740516586e-16
0.028738092465818977,0.030066200098941093,0.0007212015377537616,1.0174497422407944,0.16240976178503613,0.0709668795506084,0.186113302573499,1.014760824312395,0.08181807339188585,0.7005011580591086,0.6757370222220282,0.8695159823297653,0.07683545102561945,0.08001790431942075,0.003701561721202847,0.038784927749672016,0.26419157348191147,0.1923128190350295,0.3035177154693813,0.025565181552678555,0.22998714315215799,-0.5242827132305183,-0.5478793649531465,0.5237447874287844,0.06858590425223052,1.0267997847231982,0.9400000000000001,1.058757148015156,-0.002200916836524458,3.3306690738754696e-16,2.220446049250313e-16,2.3293536641974533e-06,-6.854713402698609e-06,0.0022009168365237936,6.643990912991171e-16
0.02950937732118304,0.030871440490223025,0.0007587715539178468,1.017834584420325,0.1650604119501162,0.07291557962477865,0.1891486404411232,1.0150163642184418,0.08413239210019252,0.6952616981200604,0.6702399919414527,0.8746884153941752,0.07742152004719162,0.08103017393696316,0.003812441511613925,0.03818350815641166,0.2659384595341013,0.19742719579901782,0.3035498580554602,0.025542799656710764,0.23287659850917516,-0.5236092745791115,-0.5515266911619592,0.5107418254532109,0.04378578493517665,0.9315080914582898,0.9500000000000001,1.0565562311786316,-0.0022149826771400427,3.3306690738754696e-16,2.220446049250313e-16,3.3590953815165747e-06,-8.083383993523485e-06,0.0022149826771409448,9.020562075079397e-16
0.03028561088313062,0.03168673847629833,0.0007974018886381511,1.0182115321491,0.16773139370086562,0.07492044739821446,0.19218328209986948,1.01527217263972,0.08647443852297859,0.6900342032812161,0.6647008076559338,0.8797235660562459,0.07782519234232631,0.08202942327810087,0.003913625432447215,0.03720603759863614,0.26825789061578675,0.2035463588881491,0.30337847369379844,0.025618884598938598,0.23553268604804034,-0.5218896931897489,-0.5563101659418334,0.49628830696090587,0.02490724997906998,0.8545059157665426,0.96,1.0543412485014916,-0.0022321992535900836,3.3306690738754696e-16,2.220446049250313e-16,4.057947888096158e-06,-8.686744292191184e-06,0.0022321992535911557,1.0720591081536668e-15
0.03106543197456271,0.03251205077052785,0.0008370295085297577,1.0185776799638029,0.17042670175249064,0.07698891140097686,0.19521554930046778,1.0155290128310879,0.08884243850982171,0.6848268706322529,0.6591114102127741,0.8846107757585197,0.07813902594409117,0.08303303556780352,0.004011898545874174,0.036023525341942815,0.2708037197092157,0.2101464416643321,0.30307496642585824,0.02574915367462231,0.23806731132058317,-0.5195768366028879,-0.561569322690102,0.48115363349384144,0.015284440626067822,0.8087159329843404,0.97,1.0521090492479015,-0.0022499744005284317,2.220446049250313e-16,0.0,4.2890746978635486e-06,-8.594553808943806e-06,0.0022499744005296633,1.231653667943533e-15
0.03184849426426901,0.033347526937383166,0.0008776694486731707,1.0189320266091686,0.1731467046616977,0.07912273370911997,0.1982445460339518,1.0157871198337178,0.09123585021786694,0.6796428813968602,0.6534707403169423,0.8893476743651333,0.07847343199717076,0.08406219780326613,0.004116089482809083,0.03484580373120205,0.2731968621322019,0.21661801996430563,0.3027243802709481,0.025872246851357267,0.24061503028847164,-0.5172210104756402,-0.5665646564762623,0.46622608782883135,0.016722519086080644,0.8018536843659952,0.98,1.049859074847373,-0.0022652971169985214,1.1102230246251565e-16,2.220446049250313e-16,3.984341740585762e-06,-7.899606773692502e-06,0.002265297116998987,4.657732532997727e-16
0.03263554932736255,0.03419352762932159,0.0009194280067544277,1.019275684727132,0.17588814447808573,0.08131767907235271,0.20127022048633597,1.0160460827912372,0.09365547341571309,0.674479898503209,0.6477848881304087,0.893940605814252,0.07893758062153533,0.08513794058441658,0.004235622133442013,0.03388581986147033,0.2750911011454004,0.222371052682239,0.3024105102058825,0.025920344652495306,0.24330960928075543,-0.5153755682546023,-0.5706057808304562,0.45236020199495025,0.029119672557486043,0.8348991844388747,0.99,1.0475937777303745,-0.002275305148421225,2.220446049250313e-16,1.1102230246251565e-16,3.172080156384205e-06,-6.781989947829414e-06,0.002275305148421331,1.0581813203458523e-16
0.03342833745153834,0.03505060173575859,0.0009625002212646761,1.0196117260613506,0.17864475375006322,0.08356421653128708,0.2042932805309028,1.0163048420790417,0.09610332234176215,0.6693305185819218,0.6420660222750016,0.8984035610165113,0.07962004421362662,0.08627688070298925,0.004378820768608427,0.03332244698223017,0.2762307532500989,0.2269364391046426,0.30220149870748103,0.02583151290838408,0.24626017592906246,-0.5145004160028203,-0.5731673902509543,0.4402308384568593,0.050438947905431825,0.9018097605278241,1.0,1.0453184725819533,-0.0022779945272051183,4.440892098500626e-16,2.220446049250313e-16,1.9851805120249533e-06,-5.4513036415460014e-06,0.0022779945272050585,5.984795992119984e-17
0.034229301541933245,0.03591942342928971,0.0010071506620908922,1.0199446802414698,0.18140835987918555,0.08584913063608872,0.20731498066356083,1.0165618071652311,0.09858228027122629,0.6641836132154345,0.6363303189729419,0.9027558112813301,0.08057277386535718,0.08748745800323694,0.004551267396635145,0.03326838904158952,0.2764904725743662,0.23004638185568702,0.3021385278241296,0.0255615043295068,0.24953140996376705,-0.5148806572946492,-0.5739732701609943,0.4302192145068916,0.07703936048285319,0.9905237286053936,1.01,1.0430404780547482,-0.002272794219539298,4.440892098500626e-16,2.220446049250313e-16,6.399602382536895e-07,-4.08855640285366e-06,0.002272794219539481,1.8301332671555315e-16
0.03504117202926134,0.036800697676873294,0.0010536796068153186,1.0202797668753143,0.18417026778909146,0.08815776120300711,0.21033682096159836,1.0168150786991255,0.10109559441111332,0.6590263356338127,0.6305952773993668,0.9070186580513022,0.08180132360028705,0.08876739151350567,0.004754521548254312,0.03374893772730586,0.27589110940681155,0.23167973152800272,0.3022295317833773,0.025092802449331788,0.2531314180136709,-0.5165748590297231,-0.5730350445540044,0.42235013948745687,0.10429845510058124,1.0850503436154366,1.02,1.040767683835209,-0.0022607404596133307,4.440892098500626e-16,1.1102230246251565e-16,-6.112664508797772e-07,-2.8560684977863016e-06,0.0022607404596144878,1.1570605584765303e-15
0.0358664937014998,0.03769504900056809,0.001102379536917147,1.0206219889471695,0.18692267374429639,0.09047648426978486,0.21336021263988822,1.0170627387715279,0.10364629830994883,0.6538464514143991,0.624876897444217,0.9112118617861747,0.08326301084740756,0.09010287322545461,0.004985464472111662,0.03469547664374643,0.2745900816341745,0.23206488182754537,0.30244880387459133,0.02443921203114867,0.25700936175343275,-0.5194019848530119,-0.5706409464759442,0.4162906074870482,0.1274039758802945,1.1682182916351147,1.03,1.0385069433755956,-0.0022441542590230235,3.3306690738754696e-16,1.1102230246251565e-16,-1.5386617497614719e-06,-1.901177131058418e-06,0.0022441542590256346,2.611192512214089e-15
0.03670717510058517,0.038602911963593646,0.001153489013342378,1.0209752417432243,0.18965987021020597,0.09279500991322333,0.21638616820613019,1.017303160195591,0.10623666087756009,0.6486345951251925,0.6191871992363018,0.9153503605857395,0.08487326896978384,0.0914697193797573,0.005236430812953087,0.035955082567241954,0.2728492115477002,0.23164024686013895,0.30274230937381386,0.023645072781491798,0.2610631517689476,-0.5229692729884664,-0.5672986951069547,0.4114091524256921,0.14217168645012293,1.224592221178886,1.04,1.0362627891165725,-0.0022259555979660117,3.3306690738754696e-16,0.0,-1.984338788452167e-06,-1.377711426442385e-06,0.002225955597964683,1.3287981825982342e-15
0.03756413700618183,0.03952444240067104,0.0012071519660005938,1.0213415912597297,0.19237904927523777,0.09510810861518079,0.21941506759706278,1.0175352810631617,0.10886775574288667,0.6433860667114774,0.6135324856866061,0.9194418320849902,0.08651911214951138,0.09283636803568959,0.005496159718684196,0.037314820733804065,0.2709866014586763,0.23097949353135952,0.3030375688127023,0.022779100732626453,0.26515582129632814,-0.5267364097545069,-0.5636440148322392,0.4068851474245067,0.1457560920367333,1.2430677843796045,1.05,1.0340368335186065,-0.002208905030755437,4.440892098500626e-16,2.220446049250313e-16,-1.8878993546453393e-06,-1.4071537107751553e-06,0.002208905030754301,1.1358101958958144e-15
0.03843712043455514,0.040459465748590356,0.001263390046116249,1.0217208495368753,0.19508058902800815,0.09741647797597605,0.22244653716761917,1.0177587951862288,0.11153922454702793,0.6381018573214164,0.6079126093616242,0.9234855028147888,0.08807757352509885,0.09416830154813034,0.0057514563044383585,0.03853683469528512,0.26932134909541755,0.23069437862769596,0.30325634529857454,0.02192372388080436,0.2691379395318683,-0.5301054682576122,-0.5603312501642055,0.4018489985353222,0.13714836061814834,1.2187674001005442,1.06,1.031827928487851,-0.0021950609689673772,5.551115123125783e-16,1.1102230246251565e-16,-1.2848721407179853e-06,-2.040685066817538e-06,0.0021950609689674666,8.933825901280557e-17
0.0393246895683444,0.04140747337538043,0.0013220939523759087,1.0221105260867354,0.1977677985274731,0.09972660735079483,0.22547945889547483,1.0179742215337286,0.11424927688836557,0.6327887205758591,0.6023213302765058,0.9274723946973048,0.08943625323275572,0.09543322380988614,0.005989324947494088,0.03939847527672392,0.26812055079757163,0.2313314963360616,0.3033280002725566,0.021161545619170472,0.2728725287356642,-0.5325218808538597,-0.5579245668594559,0.39552937796786125,0.11738907908037244,1.1539523173932131,1.07,1.0296328675188837,-0.0021855898881384395,5.551115123125783e-16,1.1102230246251565e-16,-2.861449648755565e-07,-3.1956653629150455e-06,0.0021855898881388215,3.8207284558389176e-16
0.04022443451539053,0.042367670319460045,0.0013830367620371949,1.0225061723037054,0.20044618719983495,0.1020496653361107,0.22851210565589872,1.0181828347121056,0.11699493236513306,0.6274582622512898,0.5967476707869054,0.9313869551312612,0.09051273617647326,0.09660616500603947,0.00619923698476361,0.03973076811728609,0.2675571836748029,0.2332801007271155,0.3032013518122208,0.02056109005620134,0.27625856661783615,-0.5335697840600192,-0.5568073310606219,0.3873827088234117,0.08945793889849715,1.0578113604306807,1.08,1.0274472776307453,-0.002180865257708664,6.661338147750939e-16,2.220446049250313e-16,9.486234894620638e-07,-4.658458637951668e-06,0.0021808652577137416,5.077535614184114e-15
0.04113334643721653,0.04333906937727208,0.0014459086657645974,1.0229020693225377,0.20312239981615093,0.10439959766225798,0.2315423778738106,1.0183864614528522,0.11977247099699563,0.6221251853973864,0.5911780147905991,0.9352097853059661,0.09126964818878423,0.09767364655645229,0.0063751437607307854,0.03944863564916787,0.2676853395883998,0.23670636450242993,0.30285309177014264,0.02016425809309333,0.27924915975478076,-0.5330455867206269,-0.5571238682006564,0.3771833261170931,0.05784070188861729,0.945101586033691,1.09,1.0252664123730366,-0.0021806615302224497,5.551115123125783e-16,2.220446049250313e-16,2.2340929771089146e-06,-6.115342084278552e-06,0.0021806615302228465,3.968179951296946e-16
0.04204830764571801,0.04432061829176231,0.0015103686623771093,1.0232921499479959,0.2058030077592859,0.10679075541946714,0.2345681001983905,1.0185871717125106,0.12257802232390036,0.6168049736574888,0.5855985838034042,0.9389209988409349,0.09172259351151385,0.09863613634159886,0.006516855561772476,0.038567489442484816,0.26843624903859675,0.2415251869394111,0.30229137314583704,0.019977793838606567,0.2818611056261716,-0.5309967612588776,-0.5587623292383205,0.3650593808766396,0.02782013741365879,0.8338013280204923,1.1,1.0230857508428142,-0.002184263626139993,5.551115123125783e-16,1.1102230246251565e-16,3.3773940706846584e-06,-7.25486895142291e-06,0.0021842636261398046,1.8821749714348357e-16
0.04296661669710913,0.04531134030160546,0.0015761053674346256,1.0236710022262525,0.20849336408416452,0.10923545386135063,0.23758732684386696,1.01878691342566,0.12540819654244964,0.6115113983244984,0.5799978689910246,0.9425036397138624,0.0919392167667122,0.0995082656270324,0.006630485449730867,0.037202966208860704,0.26963501593712846,0.24741450143728777,0.3015539559494569,0.019970548791276608,0.28417373808368296,-0.5277183053391915,-0.561380633237615,0.35146879370884654,0.00459024475084837,0.742097242496858,1.11,1.0209014872166742,-0.0021904478010033035,4.440892098500626e-16,1.1102230246251565e-16,4.196734613631792e-06,-7.847364310420435e-06,0.002190447801003712,4.0852737859253807e-16
0.043886458305522756,0.046310464847967005,0.0016428967979124432,1.0240347840515431,0.21119671171539234,0.11174187559085356,0.24059860299771033,1.0189871530468524,0.12826064908002704,0.6062542743992225,0.5743686145948709,0.9459465822088374,0.09202910491601266,0.1003166436452768,0.0067278006458326815,0.03555339884925503,0.27103451030843245,0.25386984446330135,0.30070127481921777,0.020077375447211023,0.2863167694317958,-0.5237064797159833,-0.5644702459931331,0.337119705286152,-0.007659443634145882,0.6852139954025928,1.12,1.0187110394156709,-0.002197446021484639,4.440892098500626e-16,2.220446049250313e-16,4.546201748029111e-06,-7.81588304166192e-06,0.002197446021484515,1.240327285323417e-16
0.04480723361449285,0.04731752575474231,0.001710658370107015,1.0243818892200551,0.2139136843532238,0.11431267449537304,0.24360113792294297,1.0191885864112937,0.13113447727698518,0.601037856959558,0.5687090324681592,0.9492464276624655,0.09212595687800575,0.10109553770978286,0.006824513793081514,0.03386763485313334,0.27236001725785847,0.2602899364405908,0.29980571022731023,0.020209297441065074,0.28844886995983293,-0.5195770082169245,-0.5674461793492134,0.32284938543947345,-0.006518284085619807,0.6726610779239897,1.1300000000000001,1.0165135933941862,-0.0022030699542465726,4.440892098500626e-16,1.1102230246251565e-16,4.346271557459369e-06,-7.220645970501538e-06,0.002203069954246656,8.326672684688674e-17
0.045729688488476826,0.04833240894763607,0.0017794696812161524,1.0247132448060727,0.216642267211824,0.1169445167694822,0.2465948618144587,1.0193909746557646,0.1340303748948674,0.5958601642483778,0.5630230657155628,0.9524080873267804,0.09236501791879041,0.10188110086896929,0.00693774842874594,0.03240348235038574,0.2733565544621808,0.26607851838124147,0.2989390680758342,0.020268351453098254,0.2907306536166123,-0.5159615340191049,-0.5697471711700675,0.3094825474235031,0.008169636608767699,0.7064530349287008,1.1400000000000001,1.0143105234399397,-0.002205092414086618,5.551115123125783e-16,0.0,3.6109311086010565e-06,-6.222985027892758e-06,0.0022050924140868816,2.636779683484747e-16
0.04665581253449196,0.04935534011132204,0.0018495738509165935,1.025032181438544,0.21937820295244703,0.11962863345588895,0.2495803599122349,1.0195931391544992,0.13695051269493994,0.5907133553730541,0.5573196869103546,0.9554439670109834,0.09285979128423787,0.10270513186822684,0.007083085511342632,0.03138384414383504,0.27383059366242474,0.27074481890011143,0.2981605514794032,0.02016454829384201,0.2932969063978932,-0.513400241045635,-0.5709285898715858,0.29769338941709955,0.03423036108218325,0.7806583049348176,1.1500000000000001,1.012105431025853,-0.0022018117126896275,6.661338147750939e-16,-5.551115123125783e-17,2.457993440466155e-06,-5.006001833174345e-06,0.0022018117126892697,3.5778671692021646e-16
0.047588522601404504,0.05038681312388891,0.0019213477876270813,1.0253438912392987,0.22211575234250713,0.1223522845714332,0.2525586994031721,1.019793121451759,0.13989816280791234,0.5855851074302889,0.5516113818686909,0.9583719072111939,0.09368222209827008,0.10358947064514705,0.007271701830754917,0.030958116007105393,0.2736792843495949,0.27398540420873707,0.29750734670803775,0.019831911158132466,0.2962331161965853,-0.5122493475074165,-0.5707324184611706,0.2878946506249981,0.06750450045501455,0.8823779863516219,1.16,1.0099036193131634,-0.0021925728812097756,5.551115123125783e-16,-1.1102230246251565e-16,1.0928361657558394e-06,-3.743212566104104e-06,0.0021925728812074424,2.3332030751888055e-15
0.048531183030672734,0.051427470668806104,0.0019952469039539802,1.0256545596472377,0.22484866305739926,0.1251008799999353,0.2555311828220465,1.019988484548817,0.1428771306236721,0.580460763516524,0.5459121028528497,0.9612122404092479,0.09484986375529578,0.10454203833822746,0.007508121434608678,0.031175565580697596,0.2729028586288479,0.27573368149164335,0.2969893370668633,0.019240708253472297,0.2995604469552674,-0.5126194352455518,-0.569123384707123,0.28017198898611706,0.10254329866143128,0.9939414055921172,1.17,1.0077110464319536,-0.002177994156468799,6.661338147750939e-16,-1.1102230246251565e-16,-2.3364638690459572e-07,-2.5744842126473877e-06,0.0021779941564688374,3.859759734048396e-17
0.04948704333578315,0.052477957098818535,0.0020717325799764837,1.0259703142350296,0.22757117288733997,0.12786039438518315,0.25849907270300904,1.020176706405644,0.14589109123618185,0.575325891072497,0.5402350524166777,0.9639844697255829,0.09632219726685608,0.10555524766430575,0.007789013769904837,0.0319753519776706,0.27159910735927306,0.27616919555793396,0.29658863912562994,0.018403663111924512,0.30323167554675357,-0.5143550535598806,-0.5662867025272043,0.27427387428073796,0.1335227306166168,1.095900601407452,1.18,1.0055330522754848,-0.0021597720643105056,7.771561172376096e-16,-2.220446049250313e-16,-1.280681947442297e-06,-1.634345436568596e-06,0.002159772064309756,7.494005416219807e-16
0.0504586874894035,0.053538768845351824,0.0021511941695910577,1.0262961660221792,0.2302788783176503,0.130619669658778,0.2614633347022839,1.0203555997542877,0.14894294246602657,0.5701688215667056,0.5345906704602876,0.9667041275609142,0.09800663345718391,0.10660710164233413,0.008103304153004648,0.03319500545225849,0.26994197870280195,0.27568585916103905,0.2962637607293458,0.017375006616831924,0.3071385704221623,-0.5170588475983756,-0.5625896887508482,0.2696576927855607,0.15521184197927654,1.1702721904854212,1.19,1.0033732802111743,-0.002140142555629776,6.661338147750939e-16,-2.220446049250313e-16,-1.8686902354750345e-06,-1.0494578569220092e-06,0.0021401425556319413,2.1653685788880495e-15
0.05144758634334893,0.054610128587844205,0.00223387891668638,1.0266351214898477,0.2329693325854863,0.13337222435471988,0.26442444073084137,1.0205236868635967,0.15203428197962635,0.5649827470116163,0.5289851454822476,0.9693803328432291,0.09977313733200993,0.10766484685620636,0.008433645266079993,0.03459608808147735,0.26814887486435995,0.2748250800273171,0.2959574449821419,0.01624241524495303,0.31112933229789574,-0.5201560634195797,-0.558515306857001,0.26558336367728047,0.16383643807246695,1.203502170818642,1.2,1.0012331376555446,-0.0021212387108120456,6.661338147750939e-16,-2.220446049250313e-16,-1.910523426774946e-06,-9.390332385839084e-07,0.002121238710812265,2.194425197110661e-16
0.05245382759945228,0.05569190595434499,0.0023198424912211683,1.0269876165302136,0.23564229067995593,0.13611727620861364,0.26738226158947803,1.0206804641817706,0.15516509451402238,0.5597670227737211,0.5234196704005291,0.972014440718867,0.10147511388866709,0.10869062644395501,0.008759069640878905,0.03590291999172653,0.26644274402956214,0.2741852907514344,0.29560672674519173,0.015113048389838018,0.31503317458131885,-0.522988784159467,-0.5545797094867073,0.2612382114502887,0.15770814375667377,1.1886951542836268,1.21,0.9991118989447325,-0.0021046143306170384,5.551115123125783e-16,-3.3306690738754696e-16,-1.4170901806928593e-06,-1.3604319322457759e-06,0.0021046143306151515,1.886945460993772e-15
0.053476069648946356,0.056783600310166785,0.0024089300254666215,1.0273513716664708,0.2382995817188493,0.13885981721026844,0.2703360626534535,1.020826508525211,0.1583337012390275,0.5545274558323259,0.5178905337970832,0.9745999919599655,0.10297329601010782,0.10964824472037857,0.00905843720820388,0.03684810725969805,0.265015463749123,0.27432290957952693,0.2951534860499096,0.014095820298250631,0.31868817041966374,-0.5249246041195463,-0.5512476112025345,0.2558720367695005,0.1375287602280164,1.1268000499726856,1.22,0.9970072846141155,-0.002091086611355486,6.661338147750939e-16,-3.3306690738754696e-16,-4.823308554641192e-07,-2.277594784022563e-06,0.0020910866113556916,2.0556473190325164e-16
0.0545117306854117,0.05788439128082611,0.0025007929019073786,1.0277216994217337,0.24094465088786798,0.1416097361976237,0.27328459894575063,1.0209634012054274,0.16153698205899902,0.5492755222763435,0.5123900008308051,0.9771239526945777,0.10415891128297199,0.11050994941149477,0.009314138079949748,0.03721744379287377,0.26399837005461196,0.2756608878915313,0.2945537724095154,0.013282715745005664,0.3219679935746518,-0.525462107076939,-0.548858982053065,0.2489201101529192,0.10632298190119363,1.026565134218866,1.23,0.99491619800276,-0.002080864942141214,6.661338147750939e-16,-3.3306690738754696e-16,7.415629395129963e-07,-3.5269349583366694e-06,0.002080864942137485,3.728788111612147e-15
0.05555738725847202,0.05899325146480435,0.0025949407559227224,1.0280922203578382,0.24358186426415968,0.1443801389720944,0.2762262899923429,1.0210934758482564,0.16477083850226087,0.5440266325287368,0.5069078146550591,0.9795690235522179,0.10497240332906098,0.1112620873841236,0.009515432723111039,0.03688674342800893,0.26344430520373513,0.27841966700257037,0.2937844369089482,0.01273221282081387,0.32480329507766814,-0.5243158424444179,-0.5475782530961689,0.24009406137530598,0.06899843909920883,0.9032511348102659,1.24,0.9928353330606188,-0.0020737893558105958,7.771561172376096e-16,-2.220446049250313e-16,2.0687502025676374e-06,-4.8575266161088315e-06,0.0020737893558101955,4.0028744208164824e-16
0.056609321748627206,0.060109104974295766,0.002690822059348946,1.028455875674809,0.2462157032858033,0.14718514612339478,0.2791594424796154,1.0212194255696867,0.16803082533446623,0.5387977210388907,0.5014330560372319,0.9819166246669314,0.1054144947019776,0.1119086145141612,0.009660827962134062,0.03584431996616627,0.26332349912498965,0.28258176325751105,0.2928460605455524,0.012457731465251042,0.32719407136340267,-0.5214664555248066,-0.5473734704692672,0.22942616156739612,0.031583115014442,0.77623981974692,1.25,0.9907615437048082,-0.0020694834226778758,6.661338147750939e-16,-3.3306690738754696e-16,3.3006040428482097e-06,-5.985290633475637e-06,0.002069483422677677,1.986258379993444e-16
0.05766413141955872,0.06123100676050918,0.002787921235038119,1.0288060725373989,0.24884998711354078,0.15003753384289406,0.2820824818454164,1.0213438309237912,0.17131284910815658,0.5336045535440085,0.495956048861121,0.9841500566151183,0.10554743948432553,0.11247174272852044,0.009759007175700277,0.034195052551797556,0.2635332664225034,0.2878957806423429,0.29176181261465034,0.012423339355665433,0.3292106833746676,-0.5171670434516255,-0.548027964752913,0.21726022807000445,0.00024528436592769794,0.6658810553082419,1.26,0.9886920602821303,-0.002067335039115603,6.661338147750939e-16,-4.440892098500626e-16,4.245641956078516e-06,-6.6895838000818886e-06,0.0020673350391151916,4.115631446754975e-16
0.05871929795191534,0.062358312777994945,0.0028858565219090243,1.0291377726084856,0.2514872495933381,0.1529466085669218,0.2849941537426971,1.0214686868267875,0.17461381730673475,0.5284591986569893,0.4904699997123401,0.9862573142853122,0.10548586698699798,0.112989460768631,0.009828050198480598,0.03214496166555397,0.26391922953696434,0.29391916416319774,0.2905725668414959,0.012547841243603142,0.3309829563409618,-0.511903933952216,-0.5491818650032552,0.20419130596878293,-0.019749167179859244,0.5900655678900653,1.27,0.9866247252430147,-0.0020663772279646553,6.661338147750939e-16,-4.440892098500626e-16,4.7434398237344855e-06,-6.859273899595397e-06,0.002066377227964911,2.5587171270657905e-16
0.059773619531449454,0.0634908111079933,0.0029844615987421087,1.0294483399992,0.25412836538315925,0.15591666679363989,0.2878936629273375,1.0215950105527234,0.17793212675674525,0.52336808959378,0.48497211115950245,0.9882330944427788,0.10537844891982501,0.11351020523104206,0.009892965168136324,0.029968516477331418,0.2643039284272618,0.30009248118042126,0.28932927008657594,0.012716903943562171,0.3326789336611358,-0.5063178786896411,-0.5503958455642829,0.19096472552454,-0.024958708368575763,0.5611311973066574,1.28,0.98455834801505,-0.002065241470985857,6.661338147750939e-16,-4.440892098500626e-16,4.6933587575445634e-06,-6.5198486245698906e-06,0.0020652414709856344,2.224782857940255e-16
